event_id,match_id,home,away,time,time_seconds,player,team,pos,goal,type,situation,body_part,x,y,goal_x,goal_y,goal_z,goal_type,distance,angle,xG
794,11031812,Guayaquil City,LDU,90,5627,Danny Luna,LDU,M,0,save,assisted,left-foot,106.36363636363636,30.85714285714286,120,40.5,13.3,no-goal,16.417741926277024,0.3715883064501056,0.1149181200708711
795,11031812,Guayaquil City,LDU,90,5933,Alexander Alvarado,LDU,M,1,goal,penalty,right-foot,107.89090909090908,40.083333333333336,120,43.41666666666667,3.8,penalty,12.10937765077432,0.58701956,0.2869972859934083
796,11031812,Guayaquil City,LDU,90,5999,Danny Luna,LDU,M,0,save,assisted,right-foot,111.57894736842104,36.66666666666666,120,40.41666666666666,4.4,no-goal,9.056778595887934,0.7318113804718867,0.3664051949540843
797,11031812,Guayaquil City,LDU,90,5999,Danny Luna,LDU,M,0,save,regular,right-foot,116.58620689655172,38.33333333333333,120,40.5,6.3,no-goal,3.7989157836057337,1.529355319187072,0.6366917277432693
798,11031812,Guayaquil City,LDU,90,6002,Ángel González,LDU,M,1,goal,regular,left-foot,117.3103448275862,44.07142857142857,120,37.583333333333336,6.3,regular,4.879628629182466,1.0842156906454186,0.4825712825918821
799,11031811,Aucas,Emelec,5,267,Jefferson Montero,Aucas,M,0,save,corner,left-foot,108.94736842105264,29.923566878980893,120,40.083333333333336,32.9,no-goal,14.956442399926376,0.3672600474794365,0.1158082903323736
800,11031811,Aucas,Emelec,10,587,Jhon Sánchez,Emelec,F,0,miss,assisted,right-foot,106.14545454545454,23.73248407643312,120,46.14285714285714,18.1,no-goal,21.367744477964173,0.2249596131851993,0.028316504
801,11031811,Aucas,Emelec,16,937,Rómulo Otero,Aucas,M,1,goal,free-kick,right-foot,79.21818181818182,23.503184713375795,120,38.58333333333333,13.3,regular,43.99206302068448,0.1540951117325634,0.002838144
802,11031811,Aucas,Emelec,23,1334,Jhon Sánchez,Emelec,F,0,miss,assisted,right-foot,100.85454545454544,29.38853503184713,120,47,19.4,no-goal,21.889532167737208,0.2922797997658625,0.057500068
803,11031811,Aucas,Emelec,31,1811,Jhon Cifuente,Aucas,F,0,save,assisted,right-foot,102.54545454545456,21.439490445859875,120,38.91666666666667,20.9,no-goal,25.47849430272755,0.1983265252692544,0.015123662
804,11031811,Aucas,Emelec,38,2258,Alejandro Cabeza,Emelec,F,0,miss,regular,left-foot,102.65454545454544,47.5,120,32.42857142857143,18.1,no-goal,18.89748113872402,0.3538491396930396,0.1042073964638367
805,11031811,Aucas,Emelec,41,2440,Michael Carcelén,Aucas,M,0,miss,assisted,right-foot,84.94545454545454,25.33757962,120,30.214285714285715,18.1,no-goal,37.997470027465496,0.1775004214361007,0.006600481
806,11031811,Aucas,Emelec,42,2500,Diego García,Emelec,M,0,save,assisted,right-foot,106.25454545454546,54.20382165605096,120,36.49999999999999,19,no-goal,19.76578028558597,0.2606170783992796,0.046683399
807,11031811,Aucas,Emelec,44,2584,Carlos Villalba,Emelec,M,0,miss,regular,right-foot,92.32727272727274,52.36942675159236,120,47.57142857142857,19.4,no-goal,30.31142611085384,0.220107561,0.02011459
808,11031811,Aucas,Emelec,46,2752,Christian Cruz,Emelec,D,0,miss,regular,left-foot,102.87272727272727,23.04458598726115,120,33.57142857142857,5.6,no-goal,24.10040529571569,0.2174514079734335,0.021585822
809,11031811,Aucas,Emelec,56,3316,Rómulo Otero,Aucas,M,0,block,free-kick,right-foot,88.76363636363635,37.75,120,38.833333333333336,19,no-goal,31.317294155516397,0.2321012557231227,0.025923793
810,11031811,Aucas,Emelec,56,3321,Michael Rangel,Aucas,F,0,save,set-piece,right-foot,110.94736842105264,31.42857142857143,120,40.25,17.1,no-goal,12.466736792731975,0.4365544841129698,0.1692827912134148
811,11031811,Aucas,Emelec,57,3400,José Cevallos,Emelec,M,0,block,assisted,left-foot,114.10344827586206,30.5,120,43.333333333333336,19,no-goal,11.181203970746354,0.3689719067539337,0.1474222374454578
812,11031811,Aucas,Emelec,60,3589,José Alberti,Emelec,M,0,miss,assisted,right-foot,91.56363636363636,24.72611464968153,120,35.14285714285714,66.7,no-goal,32.27876005,0.1996846027114208,0.012189943
813,11031811,Aucas,Emelec,61,3638,Rómulo Otero,Aucas,M,0,post,assisted,right-foot,93.72727272727272,42.583333333333336,120,38.33333333333333,39.2,no-goal,26.3994282,0.2742655597845018,0.04939901
814,11031811,Aucas,Emelec,72,4319,Diego García,Emelec,M,0,save,assisted,right-foot,96.01818181818182,22.28025477707007,120,42.41666666666666,25.9,no-goal,29.81806455944673,0.1978376115129507,0.012178835
815,11031811,Aucas,Emelec,77,4569,Jhon Cifuente,Aucas,F,1,goal,fast-break,right-foot,110.52631578947368,45.07142857142857,120,40.833333333333336,20.9,regular,10.74570055,0.5967526289441726,0.2846124756016516
816,11031811,Aucas,Emelec,87,5193,José Cevallos,Emelec,M,0,save,assisted,left-foot,106.03636363636365,34.857142857142854,120,43,14.6,no-goal,14.880595421141733,0.456684621,0.1835435390879691
817,11031811,Aucas,Emelec,90,5342,José Alberti,Emelec,M,0,miss,corner,right-foot,113.57894736842104,31.42857142857143,120,49.78571428571428,27.8,no-goal,10.70977612523292,0.4344122876439316,0.1823412458123328
818,11031811,Aucas,Emelec,90,5503,Carlos Cuero,Aucas,D,0,save,assisted,right-foot,112.42105263157896,44.642857142857146,120,39.16666666666666,19.6,no-goal,8.888001218624806,0.7019849070257953,0.3465547585009079
819,11031811,Aucas,Emelec,90,5561,José Cevallos,Emelec,M,1,goal,fast-break,right-foot,105.6,51.52866242038217,120,37.33333333333333,18.4,regular,18.44641041512229,0.3119441012190098,0.075461297
820,11031814,Barcelona SC,Cumbayá FC,4,232,Fernando Gaibor,Barcelona SC,M,0,block,assisted,right-foot,101.36363636363636,48.92857142857143,120,41.16666666666666,19,no-goal,20.66478737712727,0.3185681132250484,0.077620296
821,11031814,Barcelona SC,Cumbayá FC,7,361,Christian Ortíz,Barcelona SC,M,0,block,free-kick,right-foot,91.81818182,46.35714285714286,120,40.583333333333336,19,no-goal,28.88993148727045,0.2461046569494454,0.032735703
822,11031814,Barcelona SC,Cumbayá FC,7,365,Christian Ortíz,Barcelona SC,M,0,miss,set-piece,left-foot,93.98181818181818,39.41666666666666,120,43.41666666666667,75,no-goal,26.02472022715604,0.279371767,0.052583585
823,11031814,Barcelona SC,Cumbayá FC,16,924,Janner Corozo,Barcelona SC,M,1,goal,assisted,left-foot,109.05263157894736,51.14649681528663,120,43.25,17.1,regular,15.623356444741804,0.334324802,0.097555449
824,11031814,Barcelona SC,Cumbayá FC,28,1620,Agustin Maziero,Cumbayá FC,F,0,save,assisted,right-foot,105.70909090909092,47.21428571428572,120,38.083333333333336,7.6,no-goal,16.008622708152465,0.406691682,0.1452068535582413
825,11031814,Barcelona SC,Cumbayá FC,29,1730,Juan Carlos Paredes,Cumbayá FC,M,0,miss,regular,right-foot,103.2,43.083333333333336,120,30.85714285714286,15.3,no-goal,17.08060140757476,0.4160150466391746,0.1563525747174411
826,11031814,Barcelona SC,Cumbayá FC,32,1877,Teodoro Paredes,Cumbayá FC,D,1,goal,set-piece,right-foot,106.47272727272728,43.333333333333336,120,37.33333333333333,7,regular,13.93191367146408,0.5012834294653402,0.2226999919415188
827,11031814,Barcelona SC,Cumbayá FC,34,2015,Christian Ortíz,Barcelona SC,M,0,miss,assisted,right-foot,88.25454545454545,46.92857142857143,120,36.25,75,no-goal,32.49275283,0.2193416692732013,0.02025058
828,11031814,Barcelona SC,Cumbayá FC,42,2499,Mario Pineida,Barcelona SC,D,0,block,corner,right-foot,97.41818181818184,26.789808917197448,120,41.66666666666667,19,no-goal,26.16195063141985,0.2415196842085225,0.028669953
829,11031814,Barcelona SC,Cumbayá FC,44,2625,Fernando Gaibor,Barcelona SC,M,0,miss,corner,right-foot,97.03636363636365,48.07142857142857,120,33,61.1,no-goal,24.340841280140584,0.2825128126487413,0.053473219
830,11031814,Barcelona SC,Cumbayá FC,45,2831,Ariel Aguas,Cumbayá FC,M,0,block,regular,right-foot,91.05454545454546,50.99363057324841,120,39.08333333333333,19,no-goal,30.96286892431057,0.2204961007324867,0.020349114
831,11031814,Barcelona SC,Cumbayá FC,48,2830,Damián Díaz,Barcelona SC,M,1,goal,assisted,right-foot,98.94545454545454,43.91666666666667,120,43.583333333333336,19.6,regular,21.41574565770005,0.3332407551123162,0.090488698
832,11031814,Barcelona SC,Cumbayá FC,59,3514,Mario Pineida,Barcelona SC,D,0,block,assisted,left-foot,102.98181818181818,27.936305732484072,120,42.333333333333336,19,no-goal,20.860278803908415,0.2872017965030043,0.055079899
833,11031814,Barcelona SC,Cumbayá FC,62,3662,Mario Pineida,Barcelona SC,D,0,block,assisted,right-foot,100.34545454545454,48.35714285714285,120,41.75,19,no-goal,21.35750438978036,0.3141877111395444,0.074662425
834,11031814,Barcelona SC,Cumbayá FC,62,3665,Damián Díaz,Barcelona SC,M,0,miss,regular,right-foot,104.5090909090909,32.92857142857143,120,35.857142857142854,75,no-goal,17.028604361591896,0.3890866149944605,0.1289303111054347
835,11031814,Barcelona SC,Cumbayá FC,70,4163,Damián Díaz,Barcelona SC,M,0,block,free-kick,right-foot,92.58181818181816,31.92857142857143,120,41.08333333333333,19,no-goal,28.581543929580683,0.2447722959339169,0.030969082
836,11031814,Barcelona SC,Cumbayá FC,70,4188,Damián Díaz,Barcelona SC,M,0,miss,regular,left-foot,92.96363636363635,43.583333333333336,120,41.5,72.2,no-goal,27.27279297130133,0.26459923,0.043402984
837,11031814,Barcelona SC,Cumbayá FC,79,4722,Damián Díaz,Barcelona SC,M,1,goal,regular,right-foot,109.57894736842104,50.38216560509554,120,41.75,5.1,regular,14.710122385682832,0.3594618143563668,0.1159291043397288
838,11031814,Barcelona SC,Cumbayá FC,82,4905,Damián Díaz,Barcelona SC,M,1,goal,assisted,right-foot,107.45454545454544,41.66666666666667,120,41.333333333333336,20.3,regular,12.65567886,0.5590944885240816,0.266954466
839,11031814,Barcelona SC,Cumbayá FC,90,5514,Jonathan Bauman,Barcelona SC,F,0,block,assisted,right-foot,106.69090909090907,36,120,39.333333333333336,19,no-goal,13.89719039325742,0.4967039602003351,0.215965266
840,11031814,Barcelona SC,Cumbayá FC,90,5537,Gabriel Cortez,Barcelona SC,M,0,miss,assisted,right-foot,84.56363636363636,53.97452229299363,120,48.21428571428572,20.8,no-goal,38.092297660891646,0.178511463,0.00716098
841,11031822,Libertad,Independiente del Valle,17,985,Jordy Alcivar,Independiente del Valle,M,0,block,assisted,right-foot,84.30909091,22.81528662420383,120,38,13.9,no-goal,39.612565753101705,0.1663768122334959,0.004523978
842,11031822,Libertad,Independiente del Valle,24,1382,Daniel Porozo,Libertad,F,0,miss,assisted,right-foot,68.78181818181818,42.41666666666666,120,34.07142857142857,54.2,no-goal,51.27516383726246,0.1423612099136327,0.001852533
843,11031822,Libertad,Independiente del Valle,33,1947,Nicolás Previtali,Independiente del Valle,M,0,save,assisted,right-foot,91.56363636363636,46.92857142857143,120,41.91666666666666,3.2,no-goal,29.268274272671437,0.242013227,0.030567544
844,11031822,Libertad,Independiente del Valle,35,2065,Jordy Alcivar,Independiente del Valle,M,0,block,regular,right-foot,87.49090909090908,42,120,40.16666666666667,19,no-goal,32.57055405938833,0.2233955997155716,0.022194422
845,11031822,Libertad,Independiente del Valle,38,2220,Daniel Porozo,Libertad,F,0,save,fast-break,left-foot,83.41818181818182,44.92857142857143,120,41.66666666666667,4.4,no-goal,36.91233178511124,0.1959369118269899,0.012016379
846,11031822,Libertad,Independiente del Valle,41,2435,Gustavo Cortez,Independiente del Valle,D,0,save,assisted,left-foot,110.63157894736842,23.197452229299373,120,43.583333333333336,18.4,no-goal,19.23779937014801,0.189937469,0.025316145
847,11031822,Libertad,Independiente del Valle,48,2870,Anthony Landázuri,Independiente del Valle,D,0,block,assisted,right-foot,105.27272727272728,35.57142857142857,120,37.583333333333336,19,no-goal,15.378712783631483,0.4501075780624179,0.1798427322110711
848,11031822,Libertad,Independiente del Valle,48,2874,Joao Ortíz,Independiente del Valle,M,0,block,regular,right-foot,84.81818181818181,32.642857142857146,120,39.25,19,no-goal,35.94284186870761,0.1987733446082986,0.012493507
849,11031822,Libertad,Independiente del Valle,70,4160,Michael Hoyos,Independiente del Valle,F,0,miss,regular,right-foot,107.67272727272729,33.42857142857143,120,35.785714285714285,66.7,no-goal,13.969442593101192,0.4608299951943578,0.1840141970337655
850,11031822,Libertad,Independiente del Valle,79,4728,Arnaldo Valverde,Libertad,M,0,miss,free-kick,right-foot,99.32727272727274,59.70700636942676,120,33.357142857142854,63.9,no-goal,28.560948039888103,0.1864158189989549,0.010959485
851,11031822,Libertad,Independiente del Valle,84,5038,Nicolás Previtali,Independiente del Valle,M,0,block,regular,right-foot,105.16363636363636,49.57142857142857,120,39.16666666666666,19,no-goal,17.65587525,0.3491172486460928,0.1006464471796935
852,11031822,Libertad,Independiente del Valle,89,5301,Richard Schunke,Independiente del Valle,D,0,miss,corner,right-foot,87.10909090909091,36.91666666666666,120,30,16.7,no-goal,33.03511533612212,0.2197498432073039,0.020426732
853,11031822,Libertad,Independiente del Valle,90,5441,Yaimar Medina,Independiente del Valle,M,0,block,assisted,right-foot,88,48.42857142857143,120,40,19,no-goal,33.09140094233743,0.2132657952573391,0.017745224
854,11031822,Libertad,Independiente del Valle,90,5548,Lorenzo Faravelli,Independiente del Valle,M,0,save,assisted,right-foot,89.65454545454546,42.583333333333336,120,40.083333333333336,11.4,no-goal,30.45521667434594,0.2383759813029358,0.029135844
855,11031822,Libertad,Independiente del Valle,90,5655,Lorenzo Faravelli,Independiente del Valle,M,0,post,assisted,right-foot,104.72727272727272,50.22929936305732,120,40,39.2,no-goal,18.381914040875944,0.3317842992650963,0.087912115
856,11031821,Técnico Universitario,Aucas,5,256,Roberto Luzárraga,Técnico Universitario,D,0,block,regular,right-foot,76.03636363636363,48.285714285714285,120,40.75,19,no-goal,44.73761709723194,0.1604813564287834,0.003974324
857,11031821,Técnico Universitario,Aucas,10,564,Alexander Bolaños,Técnico Universitario,F,0,miss,assisted,right-foot,107.34545454545456,64.21800947867298,120,34.42857142857143,31.9,no-goal,27.324887991906778,0.125663388,0.004274927
858,11031821,Técnico Universitario,Aucas,15,887,Luis Estupiñan,Técnico Universitario,F,0,miss,assisted,left-foot,105.16363636363636,34.07142857142857,120,46.14285714285714,51.4,no-goal,15.977034929363036,0.4220307246721677,0.1556953370470937
859,11031821,Técnico Universitario,Aucas,25,1455,Carlos Arboleda,Técnico Universitario,M,0,block,free-kick,left-foot,85.70909090909092,46.85714285714285,120,40.16666666666667,19,no-goal,34.96979917649308,0.2046283092004253,0.014746879
860,11031821,Técnico Universitario,Aucas,37,2190,Onofre Mejia,Técnico Universitario,M,0,miss,regular,right-foot,90.16363636363636,55.57961783,120,31.714285714285715,31.9,no-goal,33.65907139103985,0.1926627627120042,0.010714313
861,11031821,Técnico Universitario,Aucas,45,3003,Luis Estupiñan,Técnico Universitario,F,0,miss,assisted,right-foot,114,52.14012738853503,120,34.07142857142857,18.1,no-goal,13.541886611911146,0.2528430620191479,0.07964125
862,11031821,Técnico Universitario,Aucas,48,2850,Erick Castillo,Aucas,F,0,miss,assisted,left-foot,106.25454545454546,28.39490445859873,120,33.85714285714286,4.2,no-goal,17.989323588901513,0.3136346012296711,0.074807603
863,11031821,Técnico Universitario,Aucas,74,4384,Jhon Cifuente,Aucas,F,0,miss,assisted,left-foot,91.05454545454546,28.85350318471337,120,45.21428571428572,22.2,no-goal,31.01747459249656,0.2197345930509553,0.019311023
864,11031821,Técnico Universitario,Aucas,79,4734,Jordan Rezabala,Aucas,M,0,block,free-kick,left-foot,86.60000000000001,40.583333333333336,120,39.333333333333336,19,no-goal,33.40509359031609,0.2182254605715591,0.02001054
865,11031821,Técnico Universitario,Aucas,80,4771,Edison Caicedo,Aucas,M,0,miss,corner,right-foot,78.96363636363637,39.25,120,36.75,86.1,no-goal,41.043216741574575,0.1778490124874035,0.007244461
866,11031821,Técnico Universitario,Aucas,84,5023,Carlos Arboleda,Técnico Universitario,M,0,block,corner,left-foot,111.68421052631578,29.46496815286625,120,40.583333333333336,19,no-goal,13.421596424820695,0.3500285512777091,0.1158501943224128
867,11031821,Técnico Universitario,Aucas,88,5233,Jefferson Caicedo,Técnico Universitario,F,0,miss,assisted,left-foot,98.81818182,32.57142857142857,120,33.357142857142854,9.7,no-goal,22.44667224683853,0.3061932731564739,0.067824861
868,11031821,Técnico Universitario,Aucas,90,5894,Jhon Cifuente,Aucas,F,1,goal,penalty,right-foot,108,40,120,40,16.5,penalty,12,0.592075229,0.2904254277319156
869,11031820,Deportivo Cuenca,Guayaquil City,5,260,Roger Arias,Guayaquil City,D,0,miss,assisted,left-foot,82.65454545454546,37.83333333333333,120,38.41666666666666,65.3,no-goal,37.40825336274143,0.1947386946394542,0.011609943
870,11031820,Deportivo Cuenca,Guayaquil City,8,440,Mauricio Alonso,Guayaquil City,M,0,miss,assisted,right-foot,97.8,28.16560509554141,120,37.83333333333333,59.7,no-goal,25.15736279411407,0.2565361018156275,0.036233928
871,11031820,Deportivo Cuenca,Guayaquil City,12,684,Vilinton Branda,Deportivo Cuenca,M,0,block,assisted,left-foot,95.25454545454544,57.49044585987261,120,41.91666666666666,23.6,no-goal,30.30269323077228,0.1975711060226028,0.012666768
872,11031820,Deportivo Cuenca,Guayaquil City,12,716,Wiston Fernández,Guayaquil City,M,0,miss,assisted,left-foot,85.19999999999999,40.33333333333333,120,26.63694267515924,9.7,no-goal,34.80159638739453,0.2095554992825454,0.016636027
873,11031820,Deportivo Cuenca,Guayaquil City,24,1415,Andrés Parrales,Guayaquil City,F,0,save,regular,right-foot,106.69090909090907,50.22929936305732,120,37.83333333333333,12,no-goal,16.786019965599092,0.3482169736131584,0.1015306747515006
874,11031820,Deportivo Cuenca,Guayaquil City,31,1823,Richard Farias,Deportivo Cuenca,D,0,miss,assisted,right-foot,98.56363636363636,42.333333333333336,120,47.71428571428572,13.9,no-goal,21.56298055,0.3344356640726436,0.091830794
875,11031820,Deportivo Cuenca,Guayaquil City,31,1824,Lucas Mancinelli,Deportivo Cuenca,M,0,miss,assisted,right-foot,113.89473684210526,33.357142857142854,120,47.85714285714286,22.2,no-goal,9.022294012,0.5813878327496455,0.2717774633236769
